,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
5247,2012-03,Maryland,8.0,,6244.0,5099.0,46.0,17,0.0,1.0,2.0,0.0,72.0,155.0,1.0,,,,,,,,,,,,11645
5248,2012-03,Massachusetts,9842.0,,5410.0,3128.0,163.0,149,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,18697
5249,2012-03,Michigan,24910.0,,1575.0,12952.0,186.0,39,1.0,0.0,2.0,0.0,1.0,346.0,0.0,,,,,,,,,,,,40012
5250,2012-03,Minnesota,18431.0,,10954.0,12722.0,305.0,359,0.0,3.0,5.0,0.0,158.0,575.0,4.0,,,,,,,,,,,,43516
5251,2012-03,Mississippi,493.0,,6661.0,5848.0,139.0,278,0.0,32.0,32.0,0.0,1004.0,1466.0,2.0,,,,,,,,,,,,15955
5252,2012-03,Missouri,4623.0,,20609.0,15430.0,617.0,791,0.0,8.0,16.0,0.0,859.0,1513.0,3.0,,,,,,,,,,,,44469
5253,2012-03,Montana,1379.0,,3784.0,4832.0,65.0,227,8.0,2.0,12.0,1.0,387.0,1026.0,0.0,,,,,,,,,,,,11723
5254,2012-03,Nebraska,4354.0,,124.0,2542.0,8.0,3,0.0,0.0,0.0,0.0,3.0,92.0,0.0,,,,,,,,,,,,7126
5255,2012-03,Nevada,1672.0,,5913.0,4642.0,211.0,380,0.0,0.0,2.0,0.0,348.0,170.0,0.0,,,,,,,,,,,,13338
5256,2012-03,New Hampshire,2824.0,,4593.0,3402.0,24.0,1,9.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,10866
5257,2012-03,New Jersey,0.0,,4266.0,3154.0,166.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,7587
5258,2012-03,New Mexico,611.0,,5722.0,5160.0,249.0,279,0.0,7.0,0.0,1.0,434.0,776.0,0.0,,,,,,,,,,,,13239
5259,2012-03,New York,2886.0,,8068.0,17056.0,552.0,128,440.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,29139
5260,2012-03,North Carolina,22750.0,,746.0,12962.0,429.0,169,0.0,5.0,10.0,0.0,1560.0,2586.0,4.0,,,,,,,,,,,,41221
5261,2012-03,North Dakota,1745.0,,2657.0,3621.0,49.0,98,0.0,0.0,2.0,0.0,46.0,119.0,0.0,,,,,,,,,,,,8337
5262,2012-03,Ohio,0.0,,33749.0,19245.0,886.0,1146,0.0,1.0,1.0,0.0,1087.0,1064.0,2.0,,,,,,,,,,,,57181
5263,2012-03,Oklahoma,0.0,,14529.0,10953.0,565.0,786,0.0,5.0,6.0,0.0,1524.0,2029.0,1.0,,,,,,,,,,,,30398
5264,2012-03,Oregon,65.0,,12906.0,12430.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,25401
5265,2012-03,Pennsylvania,280.0,,64.0,92661.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,93005
5266,2012-03,Puerto Rico,0.0,,1249.0,187.0,4.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1467
5267,2012-03,Rhode Island,0.0,,1167.0,934.0,16.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2237
5268,2012-03,South Carolina,6909.0,,11548.0,6054.0,211.0,298,1.0,5.0,7.0,0.0,936.0,985.0,1.0,,,,,,,,,,,,26955
5269,2012-03,South Dakota,0.0,,2847.0,3863.0,59.0,149,0.0,0.0,0.0,0.0,83.0,240.0,1.0,,,,,,,,,,,,7242
5270,2012-03,Tennessee,5440.0,,19732.0,14661.0,0.0,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,40590
5271,2012-03,Texas,21989.0,,47874.0,37409.0,1596.0,2216,0.0,49.0,33.0,0.0,5486.0,5623.0,20.0,,,,,,,,,,,,122295
5272,2012-03,Utah,10779.0,,4131.0,4265.0,72.0,171,0.0,1.0,1.0,0.0,222.0,396.0,0.0,,,,,,,,,,,,20038
5273,2012-03,Vermont,0.0,,1679.0,1776.0,32.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3565
5274,2012-03,Virgin Islands,0.0,,15.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,17
5275,2012-03,Virginia,0.0,,21304.0,14545.0,753.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,36602
5276,2012-03,Washington,12738.0,,17010.0,12812.0,822.0,578,1.0,4.0,4.0,2.0,1269.0,1370.0,0.0,,,,,,,,,,,,46610
5277,2012-03,West Virginia,385.0,,7815.0,7501.0,142.0,418,1.0,4.0,10.0,0.0,870.0,1939.0,0.0,,,,,,,,,,,,19085
5278,2012-03,Wisconsin,14127.0,,17351.0,14968.0,331.0,20,0.0,0.0,0.0,0.0,28.0,279.0,0.0,,,,,,,,,,,,47104
5279,2012-03,Wyoming,424.0,,2352.0,2485.0,36.0,111,3.0,1.0,3.0,0.0,141.0,266.0,0.0,,,,,,,,,,,,5822
5280,2012-02,Alabama,573.0,,18348.0,13565.0,312.0,988,0.0,14.0,18.0,0.0,3015.0,3158.0,2.0,,,,,,,,,,,,39993
5281,2012-02,Alaska,0.0,,2622.0,2353.0,118.0,179,0.0,5.0,11.0,0.0,202.0,222.0,0.0,,,,,,,,,,,,5712
5282,2012-02,Arizona,3002.0,,14082.0,8959.0,387.0,678,0.0,5.0,2.0,1.0,2023.0,1180.0,1.0,,,,,,,,,,,,30320
5283,2012-02,Arkansas,2742.0,,8513.0,7724.0,114.0,619,0.0,12.0,28.0,0.0,1643.0,3908.0,0.0,,,,,,,,,,,,25303
5284,2012-02,California,25314.0,,30902.0,31877.0,72.0,0,0.0,0.0,0.0,0.0,607.0,415.0,1.0,,,,,,,,,,,,89188
5285,2012-02,Colorado,2752.0,,17069.0,14133.0,358.0,1094,0.0,0.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,,,,35411
5286,2012-02,Connecticut,9696.0,,5957.0,4073.0,133.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19861
5287,2012-02,Delaware,0.0,,1463.0,950.0,28.0,55,0.0,0.0,0.0,0.0,3.0,4.0,0.0,,,,,,,,,,,,2503
5288,2012-02,District of Columbia,0.0,,36.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,39
5289,2012-02,Florida,0.0,,43744.0,22852.0,747.0,1817,1149.0,57.0,28.0,1.0,1639.0,1148.0,0.0,,,,,,,,,,,,73182
5290,2012-02,Georgia,11666.0,,18514.0,11296.0,216.0,908,0.0,29.0,37.0,0.0,2765.0,3630.0,5.0,,,,,,,,,,,,49066
5291,2012-02,Guam,0.0,,43.0,41.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,91
5292,2012-02,Hawaii,1257.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1257
5293,2012-02,Idaho,2264.0,,3273.0,4340.0,78.0,250,0.0,3.0,13.0,0.0,444.0,1111.0,0.0,,,,,,,,,,,,11776
5294,2012-02,Illinois,55426.0,,17750.0,14271.0,0.0,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,88343
5295,2012-02,Indiana,9076.0,,19808.0,14257.0,568.0,714,0.0,0.0,0.0,0.0,1.0,1129.0,0.0,,,,,,,,,,,,45553
5296,2012-02,Iowa,11797.0,,153.0,3884.0,23.0,10,0.0,0.0,1.0,0.0,4.0,204.0,0.0,,,,,,,,,,,,16076
5297,2012-02,Kansas,1311.0,,8293.0,7353.0,237.0,564,0.0,4.0,11.0,0.0,710.0,788.0,1.0,,,,,,,,,,,,19272
5298,2012-02,Kentucky,180668.0,,14498.0,11882.0,202.0,1136,0.0,11.0,11.0,1.0,2698.0,4384.0,5.0,,,,,,,,,,,,215496
5299,2012-02,Louisiana,0.0,,12534.0,9441.0,248.0,580,0.0,1.0,4.0,0.0,1574.0,1754.0,3.0,,,,,,,,,,,,26139
5300,2012-02,Maine,0.0,,3446.0,3473.0,94.0,170,0.0,15.0,21.0,0.0,100.0,228.0,0.0,,,,,,,,,,,,7547
5301,2012-02,Mariana Islands,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
5302,2012-02,Maryland,39.0,,6192.0,5519.0,58.0,19,0.0,0.0,4.0,0.0,101.0,253.0,1.0,,,,,,,,,,,,12186
5303,2012-02,Massachusetts,8308.0,,4431.0,2478.0,176.0,142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,15536
5304,2012-02,Michigan,24751.0,,1492.0,12631.0,239.0,60,0.0,0.0,0.0,0.0,1.0,500.0,0.0,,,,,,,,,,,,39674
5305,2012-02,Minnesota,14201.0,,9320.0,9761.0,270.0,324,0.0,1.0,6.0,0.0,198.0,822.0,1.0,,,,,,,,,,,,34904
5306,2012-02,Mississippi,545.0,,8447.0,7201.0,135.0,468,0.0,34.0,39.0,0.0,1669.0,2593.0,5.0,,,,,,,,,,,,21136
5307,2012-02,Missouri,3485.0,,23012.0,16630.0,597.0,1139,0.0,6.0,23.0,0.0,1340.0,2805.0,0.0,,,,,,,,,,,,49037
5308,2012-02,Montana,1207.0,,3705.0,4128.0,73.0,322,19.0,2.0,13.0,0.0,619.0,1722.0,1.0,,,,,,,,,,,,11811
5309,2012-02,Nebraska,4458.0,,96.0,2418.0,23.0,7,0.0,0.0,0.0,0.0,5.0,177.0,0.0,,,,,,,,,,,,7184
5310,2012-02,Nevada,1809.0,,5623.0,3881.0,210.0,405,0.0,2.0,0.0,0.0,434.0,263.0,0.0,,,,,,,,,,,,12627
5311,2012-02,New Hampshire,2630.0,,4297.0,3128.0,43.0,6,5.0,0.0,0.0,0.0,1.0,16.0,0.0,,,,,,,,,,,,10126
5312,2012-02,New Jersey,0.0,,3556.0,2862.0,127.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6545
5313,2012-02,New Mexico,754.0,,5702.0,4863.0,159.0,371,0.0,7.0,12.0,0.0,648.0,1111.0,4.0,,,,,,,,,,,,13631
5314,2012-02,New York,2765.0,,8269.0,17120.0,561.0,122,279.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,29129
5315,2012-02,North Carolina,24362.0,,857.0,16115.0,482.0,419,0.0,8.0,21.0,1.0,2765.0,4434.0,15.0,,,,,,,,,,,,49479
5316,2012-02,North Dakota,1169.0,,2569.0,3031.0,53.0,98,0.0,0.0,0.0,0.0,64.0,208.0,0.0,,,,,,,,,,,,7192
5317,2012-02,Ohio,0.0,,35526.0,19840.0,770.0,1576,0.0,0.0,1.0,0.0,1669.0,1864.0,0.0,,,,,,,,,,,,61246
5318,2012-02,Oklahoma,0.0,,15562.0,11793.0,443.0,1128,0.0,6.0,18.0,0.0,2158.0,3331.0,1.0,,,,,,,,,,,,34440
5319,2012-02,Oregon,35.0,,12089.0,11200.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23339
5320,2012-02,Pennsylvania,239.0,,67.0,89116.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,89424
5321,2012-02,Puerto Rico,0.0,,1123.0,178.0,7.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1327
5322,2012-02,Rhode Island,0.0,,1142.0,793.0,14.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2064
5323,2012-02,South Carolina,5497.0,,15798.0,7433.0,287.0,448,0.0,3.0,8.0,0.0,1634.0,1786.0,3.0,,,,,,,,,,,,32897
5324,2012-02,South Dakota,0.0,,2818.0,3739.0,56.0,156,0.0,0.0,0.0,1.0,133.0,357.0,1.0,,,,,,,,,,,,7261
5325,2012-02,Tennessee,5111.0,,25658.0,17153.0,0.0,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,49025
5326,2012-02,Texas,13453.0,,54703.0,40563.0,1424.0,3175,0.0,83.0,59.0,0.0,8262.0,8831.0,18.0,,,,,,,,,,,,130571
5327,2012-02,Utah,7682.0,,3561.0,3811.0,49.0,202,0.0,3.0,1.0,0.0,304.0,591.0,0.0,,,,,,,,,,,,16204
5328,2012-02,Vermont,0.0,,1602.0,1501.0,28.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3182
5329,2012-02,Virgin Islands,0.0,,33.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,38
5330,2012-02,Virginia,0.0,,24439.0,15704.0,833.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,40976
5331,2012-02,Washington,10962.0,,16266.0,11830.0,708.0,663,10.0,1.0,5.0,0.0,1690.0,1911.0,1.0,,,,,,,,,,,,44047
5332,2012-02,West Virginia,148.0,,8774.0,8171.0,161.0,674,0.0,1.0,8.0,0.0,1354.0,3752.0,0.0,,,,,,,,,,,,23043
5333,2012-02,Wisconsin,16860.0,,18262.0,11969.0,321.0,27,0.0,0.0,2.0,0.0,47.0,424.0,0.0,,,,,,,,,,,,47912
5334,2012-02,Wyoming,288.0,,2094.0,2124.0,47.0,145,0.0,0.0,3.0,0.0,190.0,434.0,0.0,,,,,,,,,,,,5325
5335,2012-01,Alabama,518.0,,11998.0,11176.0,265.0,501,0.0,8.0,18.0,0.0,1791.0,2082.0,1.0,,,,,,,,,,,,28358
5336,2012-01,Alaska,0.0,,1645.0,1713.0,58.0,102,0.0,4.0,7.0,0.0,155.0,140.0,0.0,,,,,,,,,,,,3824
5337,2012-01,Arizona,2946.0,,9570.0,6969.0,321.0,421,0.0,3.0,0.0,0.0,1302.0,691.0,0.0,,,,,,,,,,,,22223
5338,2012-01,Arkansas,2372.0,,4886.0,5554.0,80.0,318,0.0,8.0,24.0,0.0,883.0,1988.0,0.0,,,,,,,,,,,,16113
5339,2012-01,California,23099.0,,25812.0,25757.0,59.0,0,3.0,0.0,0.0,0.0,420.0,268.0,0.0,,,,,,,,,,,,75418
5340,2012-01,Colorado,2815.0,,13711.0,11801.0,274.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,30531
5341,2012-01,Connecticut,9009.0,,4894.0,3904.0,147.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,17958
5342,2012-01,Delaware,0.0,,1168.0,820.0,23.0,40,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,2054
5343,2012-01,District of Columbia,0.0,,43.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,45
5344,2012-01,Florida,4.0,,34951.0,18761.0,587.0,1402,768.0,41.0,32.0,0.0,1203.0,716.0,3.0,,,,,,,,,,,,58468
5345,2012-01,Georgia,10964.0,,10796.0,8258.0,176.0,457,0.0,24.0,21.0,1.0,1595.0,1897.0,2.0,,,,,,,,,,,,34191
5346,2012-01,Guam,0.0,,29.0,42.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,78
5347,2012-01,Hawaii,1057.0,,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,1079
5348,2012-01,Idaho,2503.0,,2368.0,3491.0,56.0,154,0.0,1.0,8.0,0.0,316.0,625.0,3.0,,,,,,,,,,,,9525
5349,2012-01,Illinois,64346.0,,13424.0,11581.0,0.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,89958
5350,2012-01,Indiana,5044.0,,14224.0,10574.0,511.0,468,0.0,0.0,1.0,0.0,0.0,506.0,0.0,,,,,,,,,,,,31328
5351,2012-01,Iowa,10390.0,,142.0,3006.0,16.0,4,0.0,0.0,1.0,0.0,5.0,99.0,0.0,,,,,,,,,,,,13663
5352,2012-01,Kansas,1688.0,,6316.0,6557.0,205.0,314,0.0,4.0,9.0,0.0,452.0,426.0,1.0,,,,,,,,,,,,15972
5353,2012-01,Kentucky,178454.0,,8633.0,7855.0,154.0,531,1.0,14.0,8.0,0.0,1606.0,2081.0,2.0,,,,,,,,,,,,199339
5354,2012-01,Louisiana,0.0,,8549.0,9237.0,215.0,364,0.0,4.0,9.0,0.0,893.0,1042.0,1.0,,,,,,,,,,,,20314
5355,2012-01,Maine,0.0,,2438.0,2777.0,91.0,112,0.0,12.0,31.0,0.0,62.0,102.0,0.0,,,,,,,,,,,,5625
5356,2012-01,Mariana Islands,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
5357,2012-01,Maryland,1.0,,4431.0,4196.0,28.0,13,0.0,1.0,1.0,0.0,71.0,150.0,1.0,,,,,,,,,,,,8893
5358,2012-01,Massachusetts,7171.0,,4008.0,2157.0,128.0,133,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,13612
5359,2012-01,Michigan,19146.0,,1224.0,8653.0,166.0,39,0.0,0.0,1.0,0.0,0.0,290.0,0.0,,,,,,,,,,,,29519
5360,2012-01,Minnesota,12424.0,,7238.0,7956.0,196.0,266,0.0,0.0,8.0,0.0,164.0,528.0,0.0,,,,,,,,,,,,28780
5361,2012-01,Mississippi,525.0,,4703.0,6212.0,98.0,257,1.0,43.0,49.0,0.0,938.0,1523.0,3.0,,,,,,,,,,,,14352
5362,2012-01,Missouri,2910.0,,15948.0,12991.0,442.0,788,0.0,10.0,20.0,0.0,796.0,1433.0,0.0,,,,,,,,,,,,35338
5363,2012-01,Montana,998.0,,2684.0,3218.0,50.0,186,9.0,1.0,10.0,0.0,417.0,957.0,1.0,,,,,,,,,,,,8531
5364,2012-01,Nebraska,3996.0,,75.0,2613.0,17.0,4,0.0,0.0,0.0,0.0,5.0,101.0,0.0,,,,,,,,,,,,6811
5365,2012-01,Nevada,1343.0,,4416.0,3282.0,165.0,276,0.0,1.0,0.0,0.0,304.0,201.0,0.0,,,,,,,,,,,,9988
5366,2012-01,New Hampshire,2323.0,,3406.0,2573.0,22.0,1,2.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,8336
5367,2012-01,New Jersey,0.0,,2920.0,2293.0,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,5312
5368,2012-01,New Mexico,425.0,,3960.0,3531.0,140.0,202,1.0,3.0,10.0,0.0,395.0,648.0,2.0,,,,,,,,,,,,9317
5369,2012-01,New York,2703.0,,6654.0,11877.0,402.0,88,223.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,21957
5370,2012-01,North Carolina,19968.0,,564.0,11920.0,390.0,164,0.0,11.0,17.0,0.0,1601.0,2345.0,5.0,,,,,,,,,,,,36985
5371,2012-01,North Dakota,642.0,,1862.0,2709.0,42.0,72,0.0,0.0,1.0,0.0,44.0,120.0,0.0,,,,,,,,,,,,5492
5372,2012-01,Ohio,0.0,,22307.0,13742.0,532.0,760,0.0,1.0,0.0,0.0,931.0,941.0,1.0,,,,,,,,,,,,39215
5373,2012-01,Oklahoma,0.0,,11440.0,9760.0,372.0,693,0.0,5.0,8.0,0.0,1428.0,1791.0,1.0,,,,,,,,,,,,25498
5374,2012-01,Oregon,45.0,,8921.0,8346.0,1.0,52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,17368
5375,2012-01,Pennsylvania,257.0,,19.0,66405.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,66682
5376,2012-01,Puerto Rico,0.0,,806.0,108.0,5.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,936
5377,2012-01,Rhode Island,0.0,,868.0,681.0,16.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1671
5378,2012-01,South Carolina,5424.0,,8972.0,5218.0,156.0,282,0.0,5.0,8.0,0.0,922.0,914.0,0.0,,,,,,,,,,,,21901
5379,2012-01,South Dakota,0.0,,2000.0,3541.0,42.0,105,0.0,2.0,2.0,0.0,83.0,209.0,0.0,,,,,,,,,,,,5984
5380,2012-01,Tennessee,3810.0,,18029.0,12590.0,0.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,35142
5381,2012-01,Texas,10360.0,,38234.0,34319.0,1196.0,1945,0.0,54.0,51.0,0.0,5152.0,5066.0,17.0,,,,,,,,,,,,96394
5382,2012-01,Utah,5689.0,,2681.0,3052.0,53.0,139,0.0,1.0,0.0,0.0,204.0,368.0,0.0,,,,,,,,,,,,12187
5383,2012-01,Vermont,0.0,,945.0,1048.0,24.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2051
5384,2012-01,Virgin Islands,2.0,,23.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,30
5385,2012-01,Virginia,0.0,,15822.0,11720.0,577.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,28119
5386,2012-01,Washington,9621.0,,12273.0,8772.0,513.0,423,15.0,4.0,0.0,0.0,1035.0,1086.0,0.0,,,,,,,,,,,,33742
5387,2012-01,West Virginia,257.0,,5384.0,6047.0,137.0,331,1.0,1.0,8.0,0.0,842.0,1856.0,1.0,,,,,,,,,,,,14865
5388,2012-01,Wisconsin,22425.0,,12254.0,8655.0,227.0,22,0.0,0.0,3.0,0.0,37.0,229.0,0.0,,,,,,,,,,,,43852
5389,2012-01,Wyoming,302.0,,1513.0,1622.0,25.0,94,3.0,0.0,3.0,0.0,109.0,221.0,0.0,,,,,,,,,,,,3892
5390,2011-12,Alabama,496.0,,17651.0,28564.0,260.0,720,0.0,10.0,19.0,0.0,1909.0,2422.0,1.0,,,,,,,,,,,,52052
5391,2011-12,Alaska,0.0,,2851.0,3715.0,93.0,142,0.0,3.0,5.0,0.0,131.0,146.0,2.0,,,,,,,,,,,,7088
5392,2011-12,Arizona,3119.0,,12018.0,11689.0,366.0,528,0.0,8.0,1.0,0.0,1161.0,734.0,3.0,,,,,,,,,,,,29627
5393,2011-12,Arkansas,2714.0,,6900.0,13747.0,83.0,326,0.0,10.0,27.0,0.0,940.0,1976.0,0.0,,,,,,,,,,,,26723
5394,2011-12,California,23007.0,,29452.0,36425.0,54.0,0,0.0,0.0,0.0,0.0,388.0,264.0,2.0,,,,,,,,,,,,89592
5395,2011-12,Colorado,1.0,,16990.0,19525.0,0.0,3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,39534
5396,2011-12,Connecticut,7833.0,,5210.0,5383.0,163.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,18592
5397,2011-12,Delaware,0.0,,1430.0,1760.0,29.0,45,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,3267
5398,2011-12,District of Columbia,0.0,,19.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23
5399,2011-12,Florida,0.0,,40463.0,31791.0,0.0,2134,1229.0,61.0,54.0,0.0,1181.0,840.0,2.0,,,,,,,,,,,,77755
5400,2011-12,Georgia,6833.0,,15777.0,22801.0,190.0,666,0.0,17.0,21.0,0.0,1659.0,1962.0,2.0,,,,,,,,,,,,49928
5401,2011-12,Guam,0.0,,38.0,38.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,79
5402,2011-12,Hawaii,1187.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1187
5403,2011-12,Idaho,1737.0,,3584.0,6887.0,93.0,161,0.0,5.0,4.0,0.0,266.0,600.0,1.0,,,,,,,,,,,,13338
5404,2011-12,Illinois,62133.0,,15946.0,18596.0,0.0,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,97520
5405,2011-12,Indiana,5267.0,,16616.0,19842.0,435.0,548,0.0,0.0,0.0,0.0,1.0,545.0,0.0,,,,,,,,,,,,43254
5406,2011-12,Iowa,8089.0,,145.0,6670.0,12.0,5,0.0,0.0,2.0,0.0,3.0,126.0,0.0,,,,,,,,,,,,15052
5407,2011-12,Kansas,1027.0,,7204.0,11848.0,241.0,409,0.0,0.0,8.0,0.0,415.0,503.0,1.0,,,,,,,,,,,,21656
5408,2011-12,Kentucky,176893.0,,12400.0,19464.0,174.0,688,0.0,8.0,13.0,0.0,1641.0,2363.0,1.0,,,,,,,,,,,,213645
5409,2011-12,Louisiana,0.0,,12503.0,24866.0,218.0,585,0.0,9.0,12.0,0.0,964.0,1272.0,0.0,,,,,,,,,,,,40429
5410,2011-12,Maine,0.0,,3061.0,5123.0,97.0,155,0.0,20.0,45.0,0.0,64.0,132.0,0.0,,,,,,,,,,,,8697
5411,2011-12,Mariana Islands,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
5412,2011-12,Maryland,0.0,,4522.0,7805.0,36.0,9,0.0,3.0,1.0,0.0,71.0,151.0,0.0,,,,,,,,,,,,12598
5413,2011-12,Massachusetts,6960.0,,4399.0,2948.0,115.0,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,14572
5414,2011-12,Michigan,17244.0,,1394.0,17339.0,141.0,34,1.0,0.0,1.0,0.0,2.0,257.0,0.0,,,,,,,,,,,,36413
5415,2011-12,Minnesota,11222.0,,8269.0,13584.0,230.0,282,0.0,0.0,7.0,0.0,151.0,440.0,1.0,,,,,,,,,,,,34186
5416,2011-12,Mississippi,342.0,,7880.0,19013.0,149.0,377,0.0,28.0,31.0,0.0,1087.0,1902.0,4.0,,,,,,,,,,,,30813
5417,2011-12,Missouri,2367.0,,19205.0,23887.0,486.0,801,0.0,5.0,11.0,0.0,824.0,1307.0,0.0,,,,,,,,,,,,48893
5418,2011-12,Montana,602.0,,3475.0,6151.0,39.0,222,10.0,3.0,9.0,0.0,342.0,885.0,0.0,,,,,,,,,,,,11738
5419,2011-12,Nebraska,3947.0,,135.0,5431.0,24.0,6,0.0,0.0,0.0,0.0,5.0,97.0,0.0,,,,,,,,,,,,9645
5420,2011-12,Nevada,1239.0,,5671.0,5643.0,113.0,368,0.0,0.0,1.0,0.0,281.0,181.0,0.0,,,,,,,,,,,,13497
5421,2011-12,New Hampshire,1981.0,,3771.0,3915.0,36.0,9,11.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,9728
5422,2011-12,New Jersey,0.0,,2928.0,3883.0,130.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6941
5423,2011-12,New Mexico,491.0,,5083.0,6281.0,119.0,250,0.0,1.0,9.0,0.0,406.0,626.0,0.0,,,,,,,,,,,,13266
5424,2011-12,New York,2953.0,,6497.0,21271.0,366.0,92,29.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,31212
